biowenger_name,biowenger_team,supabase_player_id,precio,similarity
Tyrhys Dolan,Espanyol,bce703taa20nxg814t2giuei,8,1.0
Abdon Prats,Mallorca,2wdjbfzaiokiawrbn5wzsx61h,7,1.0
Javi Llabrés,Mallorca,4rcsvuxnotyjoo72f8okudh5g,7,1.0
Gerard Gumbau,Rayo,f0a2qk3jzxercn67bben5eled,8,1.0
Giovani Lo Celso,Betis,dhtb9gizk25k1u3h0b7xgy4tl,24,1.0
Gonzalo García,Real Madrid,4o9d3hpjlicgce9gtbewyzhn8,10,1.0
Vedat Muriqi,Mallorca,3pwr7lqvo4o08c4nvzqpuue39,19,1.0
Víctor Muñoz,Osasuna,d358ce00vstqg3ilinhcc10r8,7,1.0
Samú Costa,Mallorca,1km9nvqz03yoj9cxpv127id7u,15,1.0
José Manuel Copete,Valencia,3n66mcws9belxbv3pu5uwhfu2,10,0.8571428571428571
Orri Steinn Óskarsson,Real Sociedad,euur9yvhgrieu4kl0vdkh244q,10,1.0
Nobel Mendy,Rayo,cdsidpd0i3ub2tvw47qt813x0,7,1.0
Jorge Cestero,Real Madrid,ecmpznived7xp45o7bm96csno,7,0.7878787878787878
Arnaut Danjuma,Valencia,4rktv6j9sioe0gmu7jt77fsh5,10,0.782608695652174
Renzo Saravia,Valencia,1df6vkt0yostndfiypbily0np,8,1.0
Haissem Hassan,Real Oviedo,7kyxr0ntcthtbohvozw93v52i,8,1.0
Hugo Rincón,Girona,eku9q64i0rwdxytris5ahfyms,7,1.0
Moi Gómez,Osasuna,5t2ngljfiapcn98qlnbifg53p,8,1.0
Natan,Betis,2r4450bqkmpcf1ogmcfhvczmy,12,1.0
Valentín Gómez,Betis,79u84y1eb01yyp8mhpej75q1g,14,0.8235294117647058
Leander Dendoncker,Real Oviedo,1emj0rlthc8syfleox4c39kut,18,1.0
Ugo Raghouber,Levante,dlxi9jrz36ge900qdsd9c0mlm,7,1.0
Rubén García,Osasuna,9xbo6c8uq29ueuyinngjjiaj9,18,1.0
Matteo Ruggeri,Atlético,7mvqysbmyf6uj3jny3qpqw2ga,20,1.0
Jesús Areso,Athletic,7r7wgbcu7vmlj19m9jpjhu1yi,13,1.0
Pau López,Betis,26atxu4fr8f87oi8mt6z70mhh,15,1.0
Andrés Castrín,Sevilla,bofeh3blk8nn3ml0pjwuig4r8,8,1.0
Kike García,Espanyol,4l2rgx65vzgrrxorbc1edq8yd,14,1.0
Jon Moncayola,Osasuna,f4gpe0pxov8sea9e0fs24h8q2,11,1.0
Manu Fernández,Celta,c2z40s3jlj0xsyoihce3ksdbe,7,1.0
Antonio Blanco,Alavés,4zve4017u2i3zvxlnjruv25t5,12,1.0
Johan Mojica,Mallorca,dfjph36vcwfj5cevut4x3vf11,13,0.8
Alex Padilla,Athletic,b9q69u0q11bjpu0393sdy50,7,0.8571428571428571
Pablo Ibáñez,Alavés,eqw6fu3no9qxejk17tqgeey5m,8,1.0
Julio Díaz,Atlético,9mh4ven84dualv113vxinqn10,8,1.0
Pablo Durán,Celta,9ksvo095xi2t4q4pvgxa836z8,9,1.0
Javi López,Real Oviedo,6p8xl2smgf1ta7txpcj7cabu2,9,1.0
Aitor Fernández,Osasuna,15no5m0njma23gf0ygu9agt05,8,1.0
Antonio Sivera,Alavés,c7i0lduij4vsnluxisdnaxsk5,13,1.0
Alejandro Catena,Osasuna,bi8nrmyaxsgbhixw921fzvm5l,14,1.0
Jon Guridi,Alavés,bccp1nvtoc3n1q4g4sw1p7ro5,10,1.0
Iker Muñoz,Osasuna,1wezo3pjdktc0iqaxze3uh2sq,7,1.0
Unai Vencedor,Levante,7x2c4pr7hvku5zp0dnjcpy0yy,8,1.0
Andoni Gorosabel,Athletic,b91n9sdabth8oocdawayybdud,10,1.0
Sergio Herrera,Osasuna,amjegysk3et638l4od103c7o5,15,1.0
Ander Guevara,Alavés,cme92rbmqszu51sjm99ho8a21,9,1.0
Kike Barja,Osasuna,2zcha0sd7axiu2s2c0bccz2s5,7,1.0
Nico Serrano,Athletic,26wj6flfqi59vgz6vwjgur2ay,7,1.0
Adrián Liso,Getafe,alz5rwbxued4hgkts0panocus,8,1.0
Thiago Pitarch,Real Madrid,9ksawmk9ligul6vfjihf50r8,7,1.0
Luis Rioja,Valencia,6kc8ieszwg6u00e3sa554y7yt,17,1.0
Raúl García,Osasuna,cy3c0cj6yy1mokaj0mlk4k9re,8,1.0
Martín Satriano,Getafe,c68syh6axbkqmcmvrpumqb8mi,11,0.8
Ante Budimir,Osasuna,946z96r5q70ryslp3hlhafnx1,33,1.0
Álex Sancris,Getafe,1h9m92ke4lsj8jzb1l5wfqsmi,8,1.0
Rafa Marín,Villarreal,d27r61wcc9az0shpevisc4iga,9,1.0
Lucas Torró,Osasuna,d3pdr28q2n295ldry2lc1uklx,16,1.0
Gerard Martín,Barcelona,6l1y87tlepsvr83d8y2qifeqy,11,1.0
Sebastián Boselli,Getafe,4wkn0nrhl9gmaflvw2wdoup04,7,0.7727272727272727
Juan Cruz,Osasuna,8ij122duxc65thlj8flk2xdjp,8,1.0
Nahuel Tenaglia,Alavés,9tw6rz3lfmn06fzsabtx9ei95,15,0.8
Aimar Oroz,Osasuna,bpf2fcb73l96fwspo72shmkiy,22,1.0
Lucas Boyé,Alavés,9ivrglgy0tibv881e1a93psr9,9,0.7692307692307693
Justin Kalumba,Mallorca,c3f7tpb57qho5z9agsxtcopas,7,0.782608695652174
Jorge Herrando,Osasuna,5b9awsil5bgqrsc13xsoj35nu,8,1.0
Víctor García,Levante,a5a9d3z93jct2dtg6ajpi26ay,13,1.0
Álvaro García,Rayo,8eh38t4oyyt728co362f6uqqd,16,1.0
Renato Veiga,Villarreal,bfdtduknquzhr2br7ahlgvvo4,15,1.0
Abdel Abqar,Getafe,br4wylyaeqyxoss5of7r51boq,10,0.8148148148148148
Unai López,Rayo,u04ao1ldrjjesgqq52o7ghqt,10,1.0
Aymeric Laporte,Athletic,7fmpgkx58o9pivo2bbnxxkt05,22,1.0
Xavi Espart,Barcelona,1jpq7xvsg1xh51ff03qukrj84,7,1.0
Carlos Benavidez,Alavés,16mj3l623plqx1hm9zvpvn5yh,7,0.6530612244897959
Iker Benito,Osasuna,6nq6p1kfoejfmnzpckquv4tn8,8,1.0
Martim Neto,Elche,dkdy6ighxc2j05suqc2odry3u,7,1.0
Florian Lejeune,Rayo,533095rnz0k8mxqe6gzn0mfo5,17,0.75
Manu Bueno,Sevilla,35i9zcb2szve0ydjga9qnj384,7,1.0
Abde Rebbach,Alavés,1ttc96b92xjfx1ta3vdwya0dm,8,0.8571428571428571
Giuliano Simeone,Atlético,5es43b4a7fv0lkmp63dj439ey,21,0.8
Isi Palazón,Rayo,3ca7tqrdasmeop6ud9zot0wdl,16,1.0
Vladyslav Krapyvtsov,Girona,9jhm9qxoeqad7lm5i2nemgwes,7,1.0
Kervin Arriaga,Levante,kdf39fz73dd5n2nzlsuwbq3t,9,0.782608695652174
Óscar Valentín,Rayo,8onruhr4es313aq52xsl7nxlh,9,1.0
Pape Gueye,Villarreal,ekm47qd8w1x0456lm1tmf5re1,17,0.8235294117647058
Miguel Ángel Rubio,Espanyol,6x42rn7aburucovfe7mke9ld6,8,0.8372093023255814
Ferran Jutglà,Celta,9mlj7fxon5zy1qmktvvcwjrl6,28,1.0
Álex Berenguer,Athletic,do5tibysnhbnbw18nwdo39kut,25,1.0
Óscar Trejo,Rayo,676ehh6cwla4o9igey7qr1uqd,7,0.7857142857142857
Stole Dimitrievski,Valencia,5dfvefxvwj8kixbajluw25mtx,8,1.0
Pere Milla,Espanyol,1ore4ght7ls393tcpbmah9dcl,7,1.0
Carlos Macià,Villarreal,bzq3430ybx8y4n09hgqtxkt90,7,1.0
Yuri Berchiche,Athletic,8hm6d6395johhjsoe8jz6dcyd,11,0.8235294117647058
David Costas,Real Oviedo,d6xt27yn0fv6f1g9de5yuwwyd,9,1.0
Sergio Camello,Rayo,1bdnkqbxm2u5ror7ipig5m73e,8,1.0
Pablo Campos,Levante,3072da88jl9fou9gi2c5j3bx0,7,0.8
Iñaki Williams,Athletic,ddvvwqxpsqqboupi3gx1ijhed,30,0.8333333333333334
Jorge de Frutos,Rayo,c157xhi78x9cykn7xz816bjd,15,1.0
Íñigo Ruiz de Galarreta,Athletic,7ubtan6a51o79w469zawrqqqd,15,1.0
Alfonso Espino,Rayo,2qauzcv74cd8uqfv2ibl52ymt,8,0.7
Fernando Calero,Espanyol,2rqxh5mex336ci45jaw428y5l,8,1.0
Duje Caleta-Car,Real Sociedad,6gymgqxnu2zavuxgp6amm3zkl,16,0.9333333333333333
Manuel Ángel,Real Madrid,2spn42sn73gxwyt6ucobiknl6,7,1.0
Íñigo Lekue,Athletic,v7isqpxiursyjhj5rmhyhjv9,8,1.0
Iván Balliu,Rayo,bpfp895223p7w0px2ui3nb2l1,9,0.8421052631578947
Santi Cazorla,Real Oviedo,bw58qgyapbrlir4h629cr5uj9,9,1.0
Mikel Vesga,Athletic,83n1qv6ypl625aolzjeqifv11,8,1.0
Leandro Cabrera,Espanyol,6810qbng9pfg1bztczv11grmd,12,0.75
Jon Gorrotxategi,Real Sociedad,706la37b8u3v3n6mqtbjs73mc,8,1.0
Alejandro Rego,Athletic,1xsrdgt40nb6p9qvt6mf272fo,8,1.0
César Palacios,Real Madrid,3r4r3w44ski0d4175zfe1iy38,8,1.0
Yeray Álvarez,Athletic,uzzq2p3s1qnb3wv1pee3mcph,13,0.8125
Dani Cárdenas,Rayo,9xhbpn45z9wvjidbmparzkdm1,8,1.0
Marash Kumbulla,Mallorca,cddggachzf198p1yhq9owtofd,11,1.0
Dani Calvo,Real Oviedo,ej7ydno7l3dv6xiqpaxrxbmqd,9,1.0
Zaid Romero,Getafe,buglwgk2hthoyqt1ocghya92i,7,0.8421052631578947
Pathé Ciss,Rayo,1ho7koiegfhsuevuum2meibu2,12,0.75
Bryan Gil,Girona,cjd62gwj9ptwrrtu6y6xnpeui,15,1.0
Dani Vivian,Athletic,9d5h5wxf44qu4fw3jk2pgis16,21,1.0
Randy Nteka,Rayo,a045sz2acqbfgyq9puwsu8sx6,8,1.0
Iker Losada,Levante,38igxi5sn8v00xtciwhqb44fe,8,1.0
Claudio Echeverri,Girona,b3sexumsdp9m96rkp5da0r47o,12,0.7906976744186046
Andrei Ratiu,Rayo,38dhmhce7deuqgqmc3p7nhai2,16,0.7096774193548387
Joan Garcia,Barcelona,5f8kjgsaabn2li5r7bvpebbsa,26,1.0
Alejandro Francés,Girona,8nxr373i7g1m2ch2lk6k03ckq,8,1.0
Jofre Torrents,Barcelona,30pqkknatgokvb4ezeesbc00k,7,1.0
Unai Simón,Athletic,4vlurpsi44g09g159t61u83bp,20,1.0
Pep Chavarría,Rayo,amt4voyjzhnvr55t08hzlw50q,11,1.0
Valentin Rosier,Osasuna,3ex56ma2xf94ex429ay35gusp,12,0.7142857142857143
Alemão,Rayo,7ppmuz6ays7s0v3gk2x4ecb1l,8,1.0
Gorka Guruzeta,Athletic,3tzvbdszdrj1tayik9igbve8l,16,1.0
Abdul Mumin,Rayo,lp63o37czdwete0smmu62k89,10,0.7777777777777778
Javi Puado,Espanyol,e5qp6dh1prc55llew51zpy1gp,20,1.0
Oihan Sancet,Athletic,dfcbvsb7o18lavmonbp5ucwoa,34,1.0
Mateu Morey,Mallorca,5tsp2m5z3xie07ax0wq1qqsix,7,1.0
Federico Viñas,Real Oviedo,6nr7ekkfr3n9tr44z6fowj5gq,8,0.6666666666666666
Davinchi,Getafe,5cti09ebqg7or3stoh5k2mo7o,7,1.0
Julen Agirrezabala,Valencia,1tctbwsidibct7wphjgv8mdm2,12,1.0
David Alaba,Real Madrid,6w5wyari2p4bh2zzy2x2f6hg5,11,0.7777777777777778
Pol Lozano,Espanyol,74wjzeja92l4q8fpy1bkmcsfd,8,1.0
Nelson Deossa,Betis,72pvwj4z6j8xwsgs6zlhr5e6s,20,0.7619047619047619
Nico Williams,Athletic,66jotyvbhtz5cjvhbby6luelm,47,1.0
Brahim Díaz,Real Madrid,3jln1gzc0859ymphvq83i0mp5,23,1.0
Takuma Asano,Mallorca,2bzdn7cqqonejqmlq85w8z6qd,9,1.0
Beñat Prados,Athletic,352ywlfcjt329s7etjn4rkui2,15,1.0
Kwasi Sibo,Real Oviedo,7qoshvypodx2yovs65d29kgoa,7,1.0
Álex Moreno,Girona,3m7wjcmet9b8sc5tu0ct8j0et,14,1.0
Daniel Carvajal,Real Madrid,7oykphzczagr975xsqt70s89h,13,0.9285714285714286
Aitor Paredes,Athletic,5kd57453a90zahgdxwkghr816,12,1.0
Eduardo Camavinga,Real Madrid,en2c7z1raqmcwee78297pbnu2,21,0.85
Ander Yoldi,Osasuna,1ox1j4inota1w7xkzzn7w46j8,7,0.5333333333333333
Mikel Jauregizar,Athletic,ck7lu09geq8mi6vkf2llyi5ii,14,1.0
Ferland Mendy,Real Madrid,6q69l3ppqfqbryjubcrujfi6t,12,0.8125
Unai Gómez,Athletic,b2rqgjegzeyq6wy6qu63zz2fo,8,1.0
Abel Bretones,Osasuna,bvs3rixmobb9gje6kfvhgb52i,9,1.0
Lucas Ahijado,Real Oviedo,8n42fc5g0qewvh9pdh4ef1e51,7,1.0
Adama Boiro,Athletic,5ayo0fp6wod7cqg71e38zdz4k,7,1.0
Edu Expósito,Espanyol,8qvqdjw1d58mw7420lpmk7bah,12,1.0
Dani Ceballos,Real Madrid,i48mf81fxn2af1xxjzfi8gr9,15,1.0
Santiago Colombatto,Real Oviedo,1u9sn1cu0pq16mina2q6d6dwp,12,1.0
Koke Resurrección,Atlético,b9kfek16otvdorssn0wzkb36d,15,0.6976744186046512
Antonio Rüdiger,Real Madrid,6fzbp94hf19ysotdassrqdc5x,15,1.0
Rubén Sánchez,Espanyol,4ypoy27moehhbiaf3o1bntht6,7,1.0
Ángel Fortuño,Espanyol,1wylybleussatoxg8u6reao2y,7,1.0
Antoine Griezmann,Atlético,716n1970vi9rvw5b4w9qmjfth,31,1.0
Fran García,Real Madrid,39c5g6782qlrtw55fsre7exnt,16,1.0
Facundo Garcés,Alavés,658ed5dqfrdd5fe7ayo9eo1rd,8,0.8235294117647058
José María Giménez,Atlético,548jzfl9higq44w9bgqvcjh05,13,0.782608695652174
Jofre Carreras,Espanyol,59u1gn30f6bg5lr06zsglykq2,10,1.0
Federico Valverde,Real Madrid,1i9wi65k2foqwudeqiyih87hl,53,0.7407407407407407
Omar El Hilali,Espanyol,7h0b81yjiiu356rycsakgd0yc,13,0.88
Andriy Lunin,Real Madrid,38bp85766w04a0nuulq5fiig9,13,0.9166666666666666
Rahim Alhassane,Real Oviedo,4aszgga510z652sajxoea2has,7,0.8461538461538461
Vinicius Junior,Real Madrid,b4witgokm49tidm1a83qcvbop,54,1.0
Luiz Felipe,Rayo,f5blplnlgn04f54kqsfx1b7qh,9,1.0
Diego Kochen,Barcelona,9s5uadkz3qy2nke745778dfys,7,1.0
Jan Oblak,Atlético,2yt9oajv9dkbju8tgy1g2nmqd,20,1.0
Thibaut Courtois,Real Madrid,6crmq7vzqts58wg196q48sc7p,21,0.7692307692307693
Jones El-Abdellaoui,Celta,530jf9kq6s7dqggz6how0lt04,7,1.0
Éder Militão,Real Madrid,8wvkrrbqqthuwda8twg03yuax,13,1.0
Antoniu Roca,Espanyol,1am59svvwz5idpdjq307dd5hw,7,1.0
Fer López,Celta,9g4ojrys88awchyj6zgmd6oes,8,1.0
Alberto Reina,Real Oviedo,a4r44oe89pwoinogij6t0go6i,7,1.0
Marcos Llorente,Atlético,amxunh6enoc99r07cp7qt621h,26,1.0
Rodrygo Goes,Real Madrid,broq8imimhtlejtffissquy5m,37,0.7368421052631579
Víctor Chust,Elche,8nbnru9t2qxaotxw0hiaocdt5,11,1.0
Aurélien Tchouaméni,Real Madrid,aipyotc87m5bdvmvizd5n69k9,29,0.8636363636363636
Rodrigo Riquelme,Betis,bqmhsb2bsuuuijw2ci39l01k9,10,1.0
Alvaro Rodríguez,Elche,osme4gegtnhlldt4lsqf56ac,8,0.8148148148148148
Thomas Teye,Villarreal,dydwiixiims98cx2iihfuf8wl,28,0.7586206896551724
Jude Bellingham,Real Madrid,e83ula4wockmc2xid7185kcq2,54,0.8888888888888888
Arda Güler,Real Madrid,39gif4xfy8xddarasbsad56ok,25,1.0
Thomas Lemar,Girona,ejcyvgclry4g5pc2rtptifphx,8,0.7741935483870968
Rubén Vargas,Sevilla,4zrut521fzw9fddqt74pnl756,15,0.8
Luis Vázquez,Getafe,cei4ujo2jqzc9f0tmi8xgll62,10,0.8571428571428571
Clemens Riedel,Espanyol,53bjqee7oomr7czgfmm1mcy96,12,1.0
Aritz Elustondo,Real Sociedad,e35v2pspdgl7t769d57e67ob9,9,1.0
Tai Abed,Levante,cmrror5dshow00mbi6nxh1es4,7,0.8571428571428571
Axel Witsel,Girona,59234as8h70fejyfm7492np3p,8,0.8421052631578947
Ander Barrenetxea,Real Sociedad,21vx56lpd276xqbu11ubkf78q,13,1.0
Daniel Raba,Valencia,pr0nfcph8mlm3plq9b69o8a1,16,0.9
Nahuel Molina,Atlético,ieu0x9fy8hpqyztdjg8bgpnt,12,0.7878787878787878
Mikel Oyarzabal,Real Sociedad,b45ryclny991bm7qosieyg1cl,27,1.0
Marc Bernal,Barcelona,4et6r42e7q2ojgaumwnua2kgk,8,1.0
Marc Doménech,Mallorca,83ug5yxwhlkppqxvix8fdbklw,7,0.56
Hugo González,Celta,3xu6rpdncvtd2adn94xaqavze,7,1.0
Óscar Ureña,Barcelona,4et6r42e7q2ojgaumwnua2kgk,7,0.5454545454545454
Javi Serrano,Atlético,9i0zcx8u1isqf9q0iy4m3p27e,7,1.0
Alberto Flores,Sevilla,944mc5icxdleh4kvaamvpa9zo,7,1.0
Mario Domínguez,Valencia,10ajc7czhwojjz22cxokqkvf8,7,1.0
Pablo Barrios,Atlético,9e7ybe0nsu3byq2tteey3zuy2,18,1.0
Álvaro Odriozola,Real Sociedad,5nluxvc0wi0u1d5zcy7be5rkl,7,1.0
César Azpilicueta,Sevilla,bvw1jgmhfyc896gfi6uj0skwl,8,1.0
Álex Remiro,Real Sociedad,w503zyr8ipyobglth281uklx,16,1.0
Horatiu Moldovan,Real Oviedo,58ne1a4dg1awsoh5ybmjrlhey,8,0.7692307692307693
Igor Zubeldia,Real Sociedad,48gjuou5eashpj8wbwd18iju1,13,1.0
Roberto Fernández,Espanyol,5fqvl0m1rkzhj9tmafrcxur6c,12,1.0
Javi Morcillo,Atlético,8921la7pznfjc4e69ul2pqmms,7,0.9285714285714286
Unai Egiluz,Athletic,ajmyaj6fk8lpirlqndw75i42c,7,1.0
Brais Méndez,Real Sociedad,dvrk8qmt9ta4c3kvjgsad7t91,16,1.0
Luka Sucic,Real Sociedad,9x5uo2wkxp9fk1arygbkl6u0a,15,0.8
Javier Boñar,Atlético,6m5v97if055boykubm2hq8es,7,1.0
Jon Pacheco,Alavés,7bs0ph4yksf6lvkg91u9nqzqi,9,1.0
Alan Matturro,Levante,2y25g5wgiygxbp97r22o1a1as,8,0.8695652173913043
Marc-André ter Stegen,Girona,2e55g4q93y382cg7h0yk5rtud,15,1.0
Robin Le Normand,Atlético,6xulax65kp4aid70nk7g5jr2t,15,1.0
Dani Martínez,Atlético,51qvkjhgmbxersyfxzb8en1n8,7,1.0
Joao Cancelo,Barcelona,29pq64smaxdwlraopnxoleqxh,17,0.9166666666666666
Jeremy Toljan,Levante,5oge5fhmna0oduqvjisoa1djp,8,0.7619047619047619
Iñaki Peña,Elche,4mxx1oxkiexm0ha34utcmb17t,9,1.0
André Silva,Elche,dhhmffih4gl51nlu92hfctqs5,10,1.0
Ionut Radu,Celta,6wplm29z7qxxmujyc2ml19gix,9,0.75
Alejandro Balde,Barcelona,bzgh5psb1janz9y3btpswngbu,20,1.0
Franco Mastantuono,Real Madrid,1fkntyd2z8e169yh98k0zst90,14,1.0
Baptiste Santamaria,Valencia,9br2z5cf6stmnidehwo5a8afp,12,1.0
Ferrán Torres,Barcelona,2szgrzcosfeifh664tgt3mfvt,27,1.0
Aihen Muñoz,Real Sociedad,bj929w5yi7lnz36jxsi5qnq7e,9,1.0
Luiz Junior,Villarreal,6ddxujeb3873j5evwiz8n4wt0,12,1.0
Javi Galán,Osasuna,40gxfsz7bgrkdudqewlpxzyzt,12,1.0
Frenkie de Jong,Barcelona,ezviixcyaaj162saxs2yl27s9,26,1.0
Takefusa Kubo,Real Sociedad,1qkep5ck252k1g3oqza5ygh61,26,1.0
Pedro Bigas,Elche,33r4ae8aivh27ho0ix9mnkedx,9,1.0
Vitor Reis,Girona,bh4p6egq7e7htivuu0qdjqiac,13,1.0
Urko González de Zarate,Espanyol,7y8ns61qioqu7kfsqzkvkwhuy,9,1.0
César Tárrega,Valencia,2u8bekuidiwqz1gvb4vd3uhg,14,1.0
Jules Koundé,Barcelona,cscn06kwqfzo09h0dc5ybt1pl,25,0.8
Beñat Turrientes,Real Sociedad,et849xmcdgsy5itb8i4w7qkq2,8,1.0
Mateo Joseph,Mallorca,9d4cokmqyy9vabji5g0ascavo,8,1.0
Pedri González,Barcelona,6q1ofxh5tagpzb5wn7tlgyot0,55,0.7857142857142857
Umar Sadiq,Valencia,dtvmsnqlzn5672xb54zj8u7dh,12,0.8235294117647058
Ronald Araújo,Barcelona,awsod0zmnrukk21d4882ji7e1,14,0.7619047619047619
Filip Ugrinic,Valencia,94md3wf5xab5mnj5niiwq33zd,13,1.0
Pablo Marín,Real Sociedad,aka2yqxmqpioxc1qzkl62ejv8,9,1.0
Pablo Gavi,Barcelona,eb3ci3a120om80v80mobsus8a,21,0.7407407407407407
Matías Dituro,Elche,8rgy29sd9okehwq8bzyb3v0t1,8,0.7619047619047619
Lamine Yamal,Barcelona,abr79wsl0folgkyvl821ggs2c,66,1.0
Jon Ander Olasagasti,Levante,6lnttemmflhxp700fr069ty0a,7,0.8333333333333334
Lucas Cepeda,Elche,d87uduceapind7lgv6273xedw,9,0.8
Rayane Belaid,Atlético,6dswrjvnakdr8gwun530inwgk,7,1.0
Andreas Christensen,Barcelona,1av9mmv19jwvc4xdr0p9owyxh,12,0.8260869565217391
Boyomo,Osasuna,5tiol5jc7h11oic9vvyu83fqi,15,1.0
Raphinha,Barcelona,2wl6h1rlrfnn2mr65vuo3t815,55,1.0
Unai Marrero,Real Sociedad,b2xlrg9xvucrut2fhmvsgjuqy,8,1.0
Léo Pétrot,Elche,dfss2zdkn61bbq312zhxlddyh,8,1.0
Charles Pickel,Espanyol,a8ez7qv4n62b8s45pdo8u07o5,10,0.7567567567567568
Robert Lewandowski,Barcelona,afxjicw89683nlpms9yy5x51x,41,1.0
Arsen Zakharyan,Real Sociedad,6e4d1o09sl2ovlyyvhyd5xboq,9,1.0
Aleix Febas,Elche,90ga4jxu6ydpoliajft8w9y39,8,1.0
Marcos Alonso,Celta,9i7lb16qty1t21bnc5h7skclx,16,1.0
Jon Aramburu,Real Sociedad,ezbplvktzcvzh5kwur32110mi,12,0.9090909090909091
Matías Moreno,Levante,4v3mcgy4w1n4g3vkq0fe7iwwk,9,0.7647058823529411
Mathew Ryan,Levante,7udphhcokm6vralyz5gkovxsl,11,0.7857142857142857
Josan Ferrández,Elche,ac5f9msbvijksbq5s2ivwh979,8,0.6666666666666666
Fermín López,Barcelona,cjll1xrw3xulnl23c9tlf6rys,21,1.0
Alejandro Primo,Levante,86vrnjycj2o3mg6k7hohpzoyc,7,0.75
Pau Cubarsí,Barcelona,bkwxem45cf48k14euwqe7rs44,21,1.0
Joan Jordan,Sevilla,8ycvfctf7c3yljnbtltsogkph,12,1.0
Jan Salas,Mallorca,4rcsvuxnotyjoo72f8okudh5g,7,0.5714285714285714
Héctor Fort,Elche,8xjdsfk5u7wph4o7h1w45dses,8,1.0
John Chetauya,Elche,clrlsy05spf55w39f84b7p3sa,7,0.5652173913043478
Ángel Pérez,Alavés,350ehsdbvwysbfxgeian91rf8,7,1.0
Guido Rodríguez,Valencia,73efpm314q2paeacsvp4e8q8l,9,1.0
Mariano Díaz,Alavés,eufpzdp76oumhybvscmu76vo5,7,0.8
Arnau Tenas,Villarreal,4ffmlhvbjvfjjnhr0byktvt62,11,1.0
Neal Maupay,Sevilla,xu7mykgl15kaib3olilmsez9,8,1.0
Marc Bartra,Betis,evpjdko94awbqbbl5wl9hto7p,14,1.0
Javi Rodríguez,Celta,79n0dyjagmleor1fpwl25qql0,12,1.0
Isco Alarcón,Betis,45s1v9805id09m5zkcylueod1,39,0.5714285714285714
Marko Dmitrovic,Espanyol,bahph7009sc73jl6s2bramn6d,13,0.9333333333333333
Augusto Batalla,Rayo,9h6xf4ac4rpsjpummcdx26z9,15,0.75
Adam Boayar,Elche,9rr6g0wel9f0noof3d9dwrehg,7,0.7333333333333333
Adnan Januzaj,Sevilla,7atmb373dynu9s9gnl613ox5h,8,1.0
Gabriel Suazo,Sevilla,8yak0o9o7z5j5ribga3ui2cb9,12,0.7
Jozhua Vertrouwd,Rayo,asvxbmdd5j5tlz2fo1jpcrrx0,7,0.8205128205128205
Jan Virgili,Mallorca,4cuha2o4qsp1tb8yhqu3ntij8,7,1.0
Asier Osambela,Osasuna,b5muwvixv0nq4uylgzxz7302c,7,1.0
Ayoze Pérez,Villarreal,drwacyyicuhy3heg4j0ipqj85,32,1.0
Adrià Pedrosa,Elche,8rprxly1blrhq9cwhfqoheeax,11,1.0
Mario Martín,Getafe,1riebanoqbl7brs1bm3lkgxlg,8,1.0
Nemanja Gudelj,Sevilla,6vvwhgic29fekmmj2cg62ytp1,11,1.0
Raúl Fernández,Alavés,d113ljlwz4uaqd7uk8t2pidat,7,1.0
David Carmo,Real Oviedo,9iqmeo87l56hr3gymmxgkxysq,15,1.0
Largie Ramazani,Valencia,blvf8qsi6iy6ejyer58okyxka,8,1.0
Rafa Mir,Elche,4sojot9t32l4a6fm3e39xkcfd,8,1.0
Roony Bardghji,Barcelona,66psa7xh8odnlp39ue5vzpes4,8,1.0
Cédric Bakambu,Betis,a68fosxpgtyxj64ex9f6nget,8,1.0
Álvaro F. Carreras,Real Madrid,a4kw8u4dqsslfwe1ux08lbmc,17,0.9375
Nacho Pérez,Levante,a0810cmxke3zmwaqj31bo15hw,7,1.0
Héctor Bellerín,Betis,3e8mxxfs5q7gt4lg2beqpkwyd,8,1.0
Pedro Díaz,Rayo,7vb4xrwk7sbgpxzgiwwbt4s89,12,1.0
Pablo Fornals,Betis,6aix9yu384pv1caanqiol231l,15,1.0
Marc Aguado,Elche,z0qe6u5fvgrjy0jzk1qhbgq2,7,1.0
Marc Roca,Betis,4r6jcuotjs6rz8iwu20996z85,10,1.0
Juanlu Sánchez,Sevilla,7j2h7bq14b9n6xephp8vchfu2,12,1.0
Nicolas Pépé,Villarreal,3n9jnuteyjx6w6dxviuead0b9,16,1.0
Marcão,Sevilla,1ghrcpi1cl0koh36puwblbfmd,7,1.0
Chimy Ávila,Betis,cuxm7t8cql3v06hqf18wvcul1,8,0.7777777777777778
Tanguy Nianzou,Sevilla,2lwjtphx3bkjty9sds520l1ey,8,0.782608695652174
Kike Salas,Sevilla,9nwkxgbl8t933pzu60ye4xxxw,13,1.0
Álvaro Núñez,Celta,e1g4cho31825bw7apvh9xr0x6,8,1.0
Djibril Sow,Sevilla,7cdiijsvnfc7tafy0zkf4uz9,10,0.625
Ville Koski,Alavés,5ol17485ecah0trdmkw3byqne,8,0.7777777777777778
Aitor Ruibal,Betis,9226xt1t1m3fy4ob9l2r16609,11,1.0
Örjan Nyland,Sevilla,cfc7fqq748bz3nklfam2a2fp,10,0.8
Yago Santiago,Elche,2b231y5sxluy2p7lv5kywv4ve,7,1.0
Iñigo Arguibide,Osasuna,609aarpl34780k5mkkwluvjf8,7,1.0
